Technique,Fold1,Fold2,Fold3,Fold4,Fold5,mean,std
svdd_decision_templates_agg_des,0.4392587508579273,0.3873812754409768,0.27168021680216814,0.18274853801169577,0.2146596858638744,0.2991456933953285,0.09885112287166772
parzen_ecoc_agg,0.24506217995610835,0.25077784691972627,0.3389238294898672,0.14602803738317738,0.13698630136986312,0.22355563902374848,0.07485743585644014
parzen_max_agg_desthr,0.3470007593014427,0.44954819277108427,0.5796992481203007,0.37771345875542683,0.4157650695517774,0.4339453457000063,0.08067162767870656
svdd_max_agg,0.47258297258297255,0.37681159420289856,0.23477070499657782,0.34895457822638787,0.39315589353612157,0.3652551487089917,0.07710144411213445
kmeans_max_agg,0.2804780876494024,0.2924457741211669,0.4023408924652525,0.3215627347858754,0.397609561752988,0.33888741015493706,0.0516589864308275
kmeans_decision_templates_agg_desthr,0.28125,0.5161290322580645,0.42920353982300885,0.4944893460690669,0.4528735632183908,0.4347890962737062,0.08259879597385389
parzen_decision_templates_agg,0.34758620689655184,0.43732782369145995,0.43887362637362626,0.45605858854860193,0.42068965517241386,0.4201071801365308,0.037949610465638314
svdd_ecoc_agg,0.24561403508771928,0.22450248756218916,0.2153284671532848,0.24726477024070026,0.17335352006056015,0.22121265602089074,0.02687036851535255
svdd_max_agg_desthr,0.42324888226527557,0.5500747384155455,0.4455587392550143,0.4419847328244275,0.4360189573459715,0.4593772100212469,0.04597902584587589
svdd_ecoc_agg_des,0.23165283982131446,0.287607687210073,0.20429311621021462,0.29717682020802383,0.29156626506024075,0.2624593457019733,0.037462797357052685
kmeans_ecoc_agg_des,0.1822503961965135,0.5537435137138622,0.24388379204892974,0.08798114689709358,0.17711598746081503,0.24899496726344283,0.16027768187059532
svdd_decision_templates_agg,0.42015613910574867,0.33290239172592107,0.2257234726688101,0.27386196769456683,0.24832214765100658,0.3001932237692106,0.06984365130424708
kmeans_decision_templates_agg_des,0.36048158640226635,0.49112426035502965,0.3781634128705712,0.4274702172389627,0.3926940639269405,0.40998670815875415,0.046155151855048024
svdd_decision_templates_agg_desthr,0.4455587392550143,0.53125,0.38483547925607997,0.32308845577211387,0.3488372093023254,0.40671397671710674,0.07461870178795936
parzen_decision_templates_agg_des,0.3276474769012082,0.5130927105449398,0.4920083391243919,0.4948168624740843,0.4728033472803347,0.4600737472649918,0.067433926888402
parzen_ecoc_agg_des,0.34550989345509886,0.274628879892038,0.40839971035481537,0.319620253164557,0.28716904276985744,0.3270655559272734,0.04764915015455408
kmeans_max_agg_des,0.3092369477911645,0.2789634146341464,0.41319181197877186,0.3215627347858754,0.38785425101214566,0.3421618320404208,0.05027020185898804
kmeans_max_agg_desthr,0.3092369477911646,0.3646967340590981,0.5477084898572502,0.3404907975460123,0.49193548387096764,0.41081369062489853,0.09242385953303481
parzen_decision_templates_agg_desthr,0.36249073387694586,0.6169265033407573,0.5068100358422939,0.5379656160458453,0.527027027027027,0.5102439832265739,0.08279388174412278
kmeans_decision_templates_agg,0.36363636363636365,0.4668125455871627,0.3290780141843971,0.41256830601092886,0.39728096676737157,0.39387523923724477,0.04646278156794233
kmeans_ecoc_agg,0.2194159431728493,0.4948604992657857,0.0844106463878328,0.04822134387351773,0.1826347305389222,0.20590863264778153,0.15738128534563633
svdd_max_agg_des,0.47258297258297255,0.5043227665706052,0.25964187327823685,0.34375,0.47376664056382145,0.4108128505991272,0.09367275200445949
parzen_max_agg,0.23385300668151443,0.28746397694524495,0.42709104367135464,0.33753501400560226,0.3571428571428571,0.32861717968931464,0.06521376927087777
parzen_ecoc_agg_desthr,0.4041570438799077,0.438723712835388,0.4636830520909758,0.506810035842294,0.48702290076335875,0.46007934908238485,0.03607233332149512
kmeans_ecoc_agg_desthr,0.29397967161845195,0.5490636704119851,0.39211309523809523,0.17000742390497414,0.2960893854748603,0.3402506493296734,0.12598933881542335
svdd_ecoc_agg_desthr,0.22494592645998557,0.3296213808463253,0.29402985074626875,0.2789634146341463,0.29156626506024075,0.28382536754939336,0.03391682465866357
parzen_max_agg_des,0.2784134248665142,0.42920353982300885,0.45366218236173406,0.3631875881523273,0.3818984547461368,0.3812730379899443,0.06073729642106047
