Technique,Fold1,Fold2,Fold3,Fold4,Fold5,mean,std
svdd_decision_templates_agg_des,0.5581395348837209,0.5116279069767442,0.4186046511627907,0.3953488372093023,0.40476190476190477,0.4576965669988926,0.065138122461606
parzen_ecoc_agg,0.4418604651162791,0.3488372093023256,0.4883720930232558,0.20930232558139536,0.21428571428571427,0.340531561461794,0.11432626955621862
parzen_max_agg_desthr,0.5348837209302325,0.6046511627906976,0.6976744186046512,0.5348837209302325,0.5714285714285714,0.588704318936877,0.06036646327566185
svdd_max_agg,0.6046511627906976,0.5116279069767442,0.3953488372093023,0.5116279069767442,0.5476190476190477,0.5141749723145072,0.06846469554999825
kmeans_max_agg,0.5116279069767442,0.4883720930232558,0.5581395348837209,0.5116279069767442,0.5714285714285714,0.5282392026578073,0.03130689432395945
kmeans_decision_templates_agg_desthr,0.46511627906976744,0.6511627906976745,0.5813953488372093,0.627906976744186,0.5952380952380952,0.5841638981173864,0.06435051956686512
parzen_decision_templates_agg,0.4883720930232558,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.5238095238095238,0.5373200442967885,0.027852431357463334
svdd_ecoc_agg,0.3488372093023256,0.32558139534883723,0.4186046511627907,0.4418604651162791,0.38095238095238093,0.38316722037652273,0.042895899330730694
svdd_max_agg_desthr,0.5813953488372093,0.6744186046511628,0.5813953488372093,0.6046511627906976,0.5952380952380952,0.6074197120708749,0.03463940884079262
svdd_ecoc_agg_des,0.3488372093023256,0.4186046511627907,0.4186046511627907,0.4883720930232558,0.5,0.43488372093023264,0.05483640057000742
kmeans_ecoc_agg_des,0.4418604651162791,0.6744186046511628,0.46511627906976744,0.37209302325581395,0.40476190476190477,0.4716500553709856,0.10623636084972951
svdd_decision_templates_agg,0.5581395348837209,0.4418604651162791,0.3488372093023256,0.46511627906976744,0.42857142857142855,0.4485049833887043,0.0673362182599773
kmeans_decision_templates_agg_des,0.5116279069767442,0.627906976744186,0.5348837209302325,0.5581395348837209,0.5476190476190477,0.5560354374307863,0.03914129501888926
svdd_decision_templates_agg_desthr,0.5813953488372093,0.6511627906976745,0.5348837209302325,0.5116279069767442,0.5238095238095238,0.5605758582502769,0.05108266774687123
parzen_decision_templates_agg_des,0.4883720930232558,0.627906976744186,0.6046511627906976,0.6046511627906976,0.5714285714285714,0.5794019933554816,0.048944443483595744
parzen_ecoc_agg_des,0.5348837209302325,0.4186046511627907,0.5581395348837209,0.4186046511627907,0.40476190476190477,0.466998892580288,0.06553230418204344
kmeans_max_agg_des,0.5348837209302325,0.4883720930232558,0.5813953488372093,0.5116279069767442,0.5714285714285714,0.5375415282392026,0.035121794781136244
kmeans_max_agg_desthr,0.5348837209302325,0.5581395348837209,0.6744186046511628,0.5348837209302325,0.6428571428571429,0.5890365448504984,0.058320553508283586
parzen_decision_templates_agg_desthr,0.5348837209302325,0.7209302325581395,0.627906976744186,0.6511627906976745,0.6428571428571429,0.6355481727574751,0.05963061832872977
kmeans_decision_templates_agg,0.5116279069767442,0.6046511627906976,0.4883720930232558,0.5348837209302325,0.5476190476190477,0.5374307862679956,0.039246429630340585
kmeans_ecoc_agg,0.46511627906976744,0.627906976744186,0.3488372093023256,0.3488372093023256,0.38095238095238093,0.4343300110741971,0.1057232667317139
svdd_max_agg_des,0.6046511627906976,0.627906976744186,0.4186046511627907,0.5116279069767442,0.6190476190476191,0.5563676633444076,0.08044655350310337
parzen_max_agg,0.4418604651162791,0.46511627906976744,0.5813953488372093,0.4883720930232558,0.5,0.49534883720930234,0.047432739661328244
parzen_ecoc_agg_desthr,0.5813953488372093,0.5813953488372093,0.6046511627906976,0.627906976744186,0.6190476190476191,0.6028792912513843,0.019047619047619035
kmeans_ecoc_agg_desthr,0.5116279069767442,0.6744186046511628,0.5581395348837209,0.3953488372093023,0.5,0.527906976744186,0.09054847597177575
svdd_ecoc_agg_desthr,0.4186046511627907,0.5116279069767442,0.4883720930232558,0.4883720930232558,0.5,0.48139534883720925,0.032558139534883714
parzen_max_agg_des,0.4883720930232558,0.5813953488372093,0.6046511627906976,0.5116279069767442,0.5238095238095238,0.5419712070874863,0.04383256193568604
