Technique,Fold1,Fold2,Fold3,Fold4,Fold5,mean,std
parzen_ecoc_agg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kmeans_decision_templates_agg_desthr,0.10373493496678743,0.3651338366506519,0.31835043000725327,0.06348579622202366,0.32319880542535984,0.23478076065441522,0.12514674423938205
kmeans_decision_templates_agg,0.38055029844227684,0.735994903376513,0.6052774814395506,0.158632568077267,0.4697015900675233,0.4700313682806262,0.19697933724453162
svdd_decision_templates_agg_desthr,0.36636405911967485,0.49351741400551463,0.6788288951007797,0.2770056419430301,0.4772123658769787,0.45858567520919563,0.13531473744118555
parzen_max_agg_desthr,0.5796546351596988,0.5710238416946345,0.7847708187543737,0.5295811460340665,0.543431316380944,0.6016923516047435,0.09331486245425444
parzen_decision_templates_agg_des,-0.011346360042888914,-0.025179616817456063,0.158464766804305,-0.06416607299657051,-0.06893574401215696,-0.002232605412953492,0.08332866781522509
svdd_ecoc_agg_des,0.544598085397356,0.4103402599552942,0.6709871891484551,0.3146893000346014,0.24493106244931062,0.43710917939700344,0.15420014196050252
svdd_max_agg,0.5009316901706686,0.7173940949935815,0.5275775210631459,0.2722024963513189,0.5189918195887685,0.5074195244334967,0.14142045496915054
svdd_ecoc_agg,0.4652598178775563,0.3452413021405334,0.4413528320607394,0.3105403263497999,0.24488140646236134,0.3614551369781981,0.08198011281276452
parzen_decision_templates_agg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
svdd_decision_templates_agg_des,0.4361725077957991,0.47862880372114835,0.7728264590107821,0.290564773578213,0.5117290430386254,0.4979843174289136,0.15680900686098276
svdd_max_agg_des,0.4993627596754323,0.7326796542381628,0.5995077968464152,0.34145806847573534,0.518160878809355,0.5382338316090202,0.12821720740827877
parzen_ecoc_agg_desthr,-0.008474576271186418,0.022180273714016097,0.23850560145992805,0.09061891538191447,0.11997656707674276,0.09256135627228299,0.08627496277653104
kmeans_max_agg,0.5387602720621365,0.6717293233082706,0.7895233911706567,0.34791230337328993,0.6633209734475558,0.6022492526723819,0.1498979470719842
kmeans_ecoc_agg,0.33030070867649886,0.41529096369756713,0.44669598042062475,0.09934402908401174,0.15648917114476468,0.2896241706046934,0.13859995484337803
svdd_decision_templates_agg,0.6747704722302277,0.49770613504608585,0.7417242949120944,0.2570094436417697,0.5165553080920564,0.5375531307844469,0.1680761226810573
parzen_max_agg_des,0.5791949034782051,0.5573703110803444,0.7847708187543737,0.5387710234143124,0.536935286935287,0.5994084687325045,0.09393060624023734
kmeans_ecoc_agg_des,0.3742994086042286,0.43109042178022283,0.4920085131244001,0.12161353389458562,0.1758873401350769,0.3189798435077028,0.14491161529990448
kmeans_ecoc_agg_desthr,0.5086157998709098,0.6263309761846705,0.5677389744231652,0.14258934269304402,0.21660860677110505,0.41237673998857893,0.19508264784175375
kmeans_max_agg_des,0.5387602720621365,0.6773278917409515,0.7895233911706567,0.34791230337328993,0.6851231737229391,0.6077294064139948,0.1524102790480301
svdd_ecoc_agg_desthr,0.7753734741224172,0.6091443021453626,0.7914472252448314,0.3331479536138746,0.29104804449699995,0.5600321999246971,0.21268084727907713
kmeans_max_agg_desthr,0.530219602254324,0.7365892714171337,0.8227085035440634,0.3709249727031664,0.7411912933918408,0.6403267286621056,0.1657734205259786
parzen_max_agg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parzen_decision_templates_agg_desthr,-0.13750474434744886,-0.09906893464637423,0.10217198981710507,-0.10733140010409703,-0.12423076923076914,-0.07319277170231683,0.08868903918506331
kmeans_decision_templates_agg_des,0.2350856467808623,0.407333862854117,0.3654910242872229,0.10427300568761844,0.30754635618801207,0.28394597915956654,0.10686519686014247
svdd_max_agg_desthr,0.4969907802629333,0.7533012945404165,0.6425394878086184,0.431929459201985,0.5164903546981954,0.5682502753024297,0.11498098689117198
parzen_ecoc_agg_des,0.04325259515570934,0.060975609756097615,0.2031560142913854,0.030457716522034994,0.05679213888801682,0.07892681492264883,0.06303489046811347
