Technique,Fold1,Fold2,Fold3,Fold4,Fold5,mean,std
svdd_decision_templates_agg_des,1.0,0.8675496688741722,1.0,0.8666666666666667,0.934640522875817,0.9337713716833311,0.059433278892432766
parzen_ecoc_agg,0.46760563380281694,0.542483660130719,0.5945945945945946,0.5555555555555556,0.6794871794871795,0.5679453247141731,0.06931323865858907
parzen_max_agg_desthr,0.8691588785046729,0.9333333333333333,0.797979797979798,0.8666666666666667,0.9344262295081968,0.8803129811985336,0.05065331252595262
svdd_max_agg,0.8727272727272727,0.8675496688741722,0.795221843003413,0.8675496688741722,0.934640522875817,0.8675377952709695,0.04417986863404701
kmeans_max_agg,0.4731182795698924,0.8639455782312925,0.46564885496183217,0.7122302158273381,0.863013698630137,0.6755913254440984,0.17721063964672074
kmeans_decision_templates_agg_desthr,0.732484076433121,0.6621621621621622,0.589041095890411,0.54983922829582,0.7972972972972973,0.6661647720157623,0.09065285847846512
parzen_decision_templates_agg,0.649025069637883,0.5783132530120483,0.5665634674922599,0.7507788161993769,0.7468354430379747,0.6583032098759085,0.07910796608627028
svdd_ecoc_agg,0.32258064516129037,0.23303834808259605,0.39393939393939403,0.540983606557377,0.50920245398773,0.3999488895456775,0.1146370104930577
svdd_max_agg_desthr,0.7383177570093458,0.8620689655172413,0.7202797202797203,0.8648648648648649,0.9331103678929766,0.8237283351128297,0.08139192819662802
svdd_ecoc_agg_des,0.3583333333333333,0.3769470404984424,0.595959595959596,0.728813559322034,0.7986577181208053,0.5717422494468422,0.1790179013884059
kmeans_ecoc_agg_des,0.7536656891495601,0.6632996632996633,0.4701986754966888,0.738562091503268,0.8064516129032258,0.6864355464704811,0.11741769750963751
svdd_decision_templates_agg,1.0,0.8675496688741722,1.0,0.8666666666666667,0.934640522875817,0.9337713716833311,0.059433278892432766
kmeans_decision_templates_agg_des,0.732484076433121,0.5945945945945946,0.416058394160584,0.5317725752508361,0.7945205479452054,0.6138860376768682,0.1363413936584966
svdd_decision_templates_agg_desthr,0.8691588785046729,0.8620689655172413,0.7938144329896907,0.8666666666666667,0.9331103678929766,0.8649638623142497,0.04412497172071101
parzen_decision_templates_agg_des,0.6470588235294117,0.6825396825396826,0.620253164556962,0.8697068403908794,0.8058252427184467,0.7250767507470764,0.09625213259642884
parzen_ecoc_agg_des,0.47353760445682447,0.7315436241610738,0.6527777777777777,0.7297297297297298,0.738562091503268,0.6652301655257348,0.10083287150135505
kmeans_max_agg_des,0.5743243243243243,0.8639455782312925,0.46564885496183217,0.7222222222222222,0.863013698630137,0.6978309356739617,0.1578839802894197
kmeans_max_agg_desthr,0.5987261146496815,0.8666666666666667,0.589041095890411,0.727891156462585,0.8648648648648649,0.7294379797068418,0.12163175823982536
parzen_decision_templates_agg_desthr,0.8703703703703703,0.9333333333333333,0.797979797979798,0.867109634551495,0.933993399339934,0.8805573071149861,0.050486401116060065
kmeans_decision_templates_agg,0.652317880794702,0.6,0.416058394160584,0.5317725752508361,0.7945205479452054,0.5989338796302655,0.12574515259621238
kmeans_ecoc_agg,0.6991404011461319,0.6632996632996633,0.40594059405940597,0.6178343949044586,0.8064516129032258,0.6385333332625771,0.13191737171245516
svdd_max_agg_des,0.8727272727272727,0.8675496688741722,0.795221843003413,0.8675496688741722,0.934640522875817,0.8675377952709695,0.04417986863404701
parzen_max_agg,0.9378698224852071,0.8675496688741722,0.8070739549839229,0.8675496688741722,0.8705501618122977,0.8701186554059543,0.04142038259911222
parzen_ecoc_agg_desthr,0.8055555555555556,0.620253164556962,0.4701986754966887,0.7966101694915254,0.738562091503268,0.6862359313208,0.12663608777323795
kmeans_ecoc_agg_desthr,0.8711656441717791,0.7931034482758621,0.8657718120805369,0.867109634551495,0.8064516129032258,0.8407204303965798,0.033741967046099254
svdd_ecoc_agg_desthr,0.7423312883435582,0.8,0.6026490066225165,0.620253164556962,0.8666666666666667,0.7263800252379407,0.10190874424463597
parzen_max_agg_des,0.9378698224852071,0.8675496688741722,0.8070739549839229,0.8675496688741722,0.8705501618122977,0.8701186554059543,0.04142038259911222
