Technique,Fold1,Fold2,Fold3,Fold4,Fold5,mean,std
svdd_decision_templates_agg_des,0.3245382585751979,0.3419023136246787,0.3216957605985037,0.6395494367959951,0.100828729281768,0.34570289977522867,0.1716670474596808
parzen_ecoc_agg,0.0,0.0,0.0,0.05984766050054402,0.0,0.011969532100108805,0.02393906420021761
parzen_max_agg_desthr,0.2953367875647669,0.15258511979823453,0.2284263959390863,0.5994993742177722,0.4326797385620914,0.34170548321639027,0.15841889078235868
svdd_max_agg,0.20441988950276246,0.3402061855670103,0.3300492610837439,0.5583437892095358,0.14229249011857714,0.3150623230963259,0.14292225661739433
kmeans_max_agg,0.26342710997442453,0.19470198675496686,0.2521525215252153,0.18545454545454543,0.1541609822646659,0.2099794291947636,0.041438613599149264
kmeans_decision_templates_agg_desthr,0.06925207756232687,0.19148936170212771,0.11557788944723613,0.5566750629722922,0.13888888888888884,0.21437665611457435,0.17562048296171356
parzen_decision_templates_agg,0.033441208198489725,0.10835913312693501,0.25909592061742004,0.04132231404958675,0.0,0.0884437151984863,0.09228953577328458
svdd_ecoc_agg,0.027027027027026973,0.15683814303638643,0.09090909090909094,0.23353293413173648,0.1569839307787393,0.13305822517659602,0.06964518005164799
svdd_max_agg_desthr,0.20661157024793386,0.39703903095558546,0.23232323232323238,0.5583437892095358,0.14951989026063095,0.3087675025993837,0.1494787935224883
svdd_ecoc_agg_des,0.36790123456790125,0.15258511979823453,0.11750599520383698,0.20792079207920788,0.3208762886597938,0.23335788606179486,0.09628533590952666
kmeans_ecoc_agg_des,0.49606299212598426,-0.02171136653895278,0.09693251533742331,0.3419023136246787,0.33422818791946307,0.2494829284937193,0.18619495360317243
svdd_decision_templates_agg,0.2727272727272727,0.33333333333333337,0.28,0.6395494367959951,0.18080667593880406,0.3412833437590811,0.15699312655883133
kmeans_decision_templates_agg_des,0.07565337001375516,0.19148936170212771,0.09359605911330049,0.595448798988622,0.18181818181818177,0.22760115432719746,0.18960882180023425
svdd_decision_templates_agg_desthr,0.2678331090174967,0.25,0.36633663366336633,0.6386449184441656,0.03536067892503547,0.3116350680100128,0.19594526524024689
parzen_decision_templates_agg_des,0.22891566265060237,0.229404309252218,0.23375142531356896,0.1162255466052935,0.2229551451187336,0.20625041778808328,0.045143430920117196
parzen_ecoc_agg_des,0.20284697508896798,-0.06666666666666665,-0.04035874439461873,-0.03473053892215572,0.336272040302267,0.07947261308155877,0.16119912051194082
kmeans_max_agg_des,0.26342710997442453,0.19470198675496686,0.2521525215252153,0.18545454545454543,0.19535519125683065,0.21821827099319657,0.032694250967951866
kmeans_max_agg_desthr,0.19682959048877147,0.18498659517426275,0.169344870210136,0.2549019607843137,0.18194444444444446,0.19760149222038567,0.029955483604513836
parzen_decision_templates_agg_desthr,0.10089399744572158,0.21632653061224494,0.16417910447761197,0.25943970767356883,0.1655450874831763,0.18127688553846472,0.053552099247946544
kmeans_decision_templates_agg,0.11602209944751385,0.2785145888594165,0.09359605911330049,0.5549936788874842,0.2328966521106257,0.25520461568366815,0.16516875060824124
kmeans_ecoc_agg,0.2529182879377432,-0.07196029776674928,0.04875148632580262,0.3208489388264669,0.041617122473246115,0.11843510755930191,0.145646356056799
svdd_max_agg_des,0.20551724137931038,0.4136125654450262,0.3300492610837439,0.5583437892095358,0.24899057873485875,0.351302687170495,0.12563551306985793
parzen_max_agg,0.3357753357753358,0.2514619883040936,0.28971962616822433,0.4939172749391727,0.20609756097560983,0.31539435723248727,0.098972870744369
parzen_ecoc_agg_desthr,0.16209476309226933,-0.06940874035989708,0.024390243902439046,0.06682867557715677,0.30383091149273456,0.09754717074094052,0.1271921471774093
kmeans_ecoc_agg_desthr,0.2813738441215323,0.07490144546649147,0.10546378653113087,0.4241645244215938,0.44490358126721763,0.26616143636159323,0.15462811279327088
svdd_ecoc_agg_desthr,0.38303341902313626,0.3218543046357616,0.23809523809523814,0.28712871287128716,0.2926174496644295,0.30454582485797055,0.04758404841095372
parzen_max_agg_des,0.3357753357753358,0.18742442563482464,0.28971962616822433,0.4926829268292683,0.40384615384615385,0.3418896936507614,0.10314632564368663
