Technique,Fold1,Fold2,Fold3,Fold4,Fold5,mean,std
parzen_ecoc_agg,0.0,0.0,,0.0,0.0,0.0,0.0
kmeans_decision_templates_agg_desthr,0.18287937743190663,0.2913385826771654,,0.4379844961240311,0.4618556701030928,0.343514531584049,0.11341867313188034
kmeans_decision_templates_agg,0.261744966442953,0.6590909090909091,,0.645476772616137,0.5354691075514875,0.5254454389253715,0.15961441498461884
svdd_decision_templates_agg_desthr,0.36170212765957455,0.28416485900216926,,0.2859848484848485,0.4338394793926248,0.3414228286348043,0.06185453103004593
parzen_max_agg_desthr,0.44099378881987583,0.6590909090909091,,0.589622641509434,0.558695652173913,0.5621007478985329,0.07880836917838456
parzen_decision_templates_agg_des,0.08665105386416871,0.02211874272409775,,0.027329192546583947,0.03926380368098159,0.043840698203958,0.025486014224328574
svdd_ecoc_agg_des,0.15373765867418898,0.3825042881646654,,0.2404761904761905,0.0837282780410743,0.2151116038390298,0.11145852643903532
svdd_max_agg,0.607843137254902,0.4666666666666667,,0.43825665859564167,0.5354691075514875,0.5120588925171745,0.06563132561399666
svdd_ecoc_agg,0.4039735099337748,0.3825042881646654,,0.2404761904761905,0.1293302540415705,0.2890710606540503,0.11159180924057413
parzen_decision_templates_agg,0.04580152671755722,0.0,,0.21028744326777604,0.10044313146233386,0.08913302536191678,0.07846755135571092
svdd_decision_templates_agg_des,0.5906432748538012,0.5280898876404494,,0.3877159309021113,0.39203354297693926,0.47462065909332535,0.08759747327939578
svdd_max_agg_des,0.607843137254902,0.4666666666666667,,0.43825665859564167,0.5354691075514875,0.5120588925171745,0.06563132561399666
parzen_ecoc_agg_desthr,0.038004750593824244,-0.0187353629976581,,0.01456310679611661,0.041615667074663354,0.018862040366736527,0.024063543238639677
kmeans_max_agg,0.24528301886792447,0.6086956521739131,,0.5354691075514875,0.42384105960264895,0.4533222095489935,0.13696574625243385
kmeans_ecoc_agg,0.1329479768786127,0.14285714285714302,,0.1501831501831502,0.08033826638477803,0.126581634075921,0.02739024974670304
svdd_decision_templates_agg,0.6815286624203821,0.5280898876404494,,0.37410071942446044,0.4541176470588235,0.5094592291360288,0.11329122667405854
parzen_max_agg_des,0.44099378881987583,0.6746203904555315,,0.6167400881057269,0.558695652173913,0.5727624798887618,0.08641459303479891
kmeans_ecoc_agg_des,0.1329479768786127,0.14285714285714302,,0.1501831501831502,0.08033826638477803,0.126581634075921,0.02739024974670304
kmeans_ecoc_agg_desthr,0.21212121212121215,0.5670103092783505,,0.44656488549618323,0.13594040968342647,0.3404092041447931,0.17384072188130603
kmeans_max_agg_des,0.24528301886792447,0.6086956521739131,,0.5354691075514875,0.42384105960264895,0.4533222095489935,0.13696574625243385
svdd_ecoc_agg_desthr,0.08122503328894803,0.3782383419689118,,0.09374999999999989,0.11719939117199385,0.1676031916074634,0.12229389785598038
kmeans_max_agg_desthr,0.2948717948717948,0.7333333333333334,,0.5981524249422633,0.42384105960264895,0.5125496531875101,0.16682785478416837
parzen_max_agg,0.40828402366863914,0.0,,0.5274949083503054,0.558695652173913,0.3736186460482144,0.2228923413763814
parzen_decision_templates_agg_desthr,-0.014304291287386306,-0.07279693486590033,,-0.05810810810810807,-0.010322580645161228,-0.038882978726638984,0.027108901838505575
kmeans_decision_templates_agg_des,0.21212121212121215,0.3843283582089553,,0.5442043222003929,0.5294117647058824,0.4175164143091107,0.13403267474369926
svdd_max_agg_desthr,0.4771241830065359,0.4666666666666667,,0.5036674816625917,0.5981524249422633,0.5114026890695144,0.05186925338280269
parzen_ecoc_agg_des,0.0556900726392251,-0.03202846975088969,,0.015757575757575748,0.041615667074663354,0.020258711430143628,0.03341298568570105
