Technique,Fold1,Fold2,Fold3,Fold4,Fold5,mean,std
tree_max_agg_ova_desthr,0.6976744186046512,0.7441860465116279,0.6744186046511628,0.7209302325581395,0.7142857142857143,0.7102990033222591,0.023341087136545244
tree_majority_agg_ovo_desthr,0.6046511627906976,0.6744186046511628,0.7441860465116279,0.7674418604651163,0.7619047619047619,0.7105204872646733,0.06249066503012751
svc_decision_templates_agg_ovo_desthr,0.627906976744186,0.7209302325581395,0.6976744186046512,0.6976744186046512,0.5714285714285714,0.6631229235880399,0.05545685479033976
svc_decision_templates_agg_ova_desthr,0.6511627906976745,0.7674418604651163,0.7674418604651163,0.6976744186046512,0.5952380952380952,0.6957918050941307,0.06689365081197386
tree_decision_templates_agg_ova_desthr,0.6976744186046512,0.6976744186046512,0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6869324473975637,0.010550170864952003
tree_decision_templates_agg_ovo_desthr,0.6511627906976745,0.7209302325581395,0.7209302325581395,0.7209302325581395,0.6904761904761905,0.7008859357696566,0.027517541511401695
tree_ecoc_agg_ovo_desthr,0.6511627906976745,0.7441860465116279,0.7209302325581395,0.7209302325581395,0.6904761904761905,0.7055370985603544,0.032096836710657065
svc_majority_agg_ovo_desthr,0.627906976744186,0.7441860465116279,0.7441860465116279,0.7441860465116279,0.5714285714285714,0.6863787375415283,0.0730171793638068
svc_max_agg_ova_desthr,0.6511627906976745,0.7674418604651163,0.7906976744186046,0.6976744186046512,0.5952380952380952,0.7004429678848283,0.07230356784531787
svc_ecoc_agg_ova_desthr,0.627906976744186,0.7674418604651163,0.7441860465116279,0.7441860465116279,0.5714285714285714,0.691029900332226,0.07717372708696141
tree_ecoc_agg_ova_desthr,0.6976744186046512,0.7441860465116279,0.6511627906976745,0.6744186046511628,0.6904761904761905,0.6915836101882613,0.0307695326455145
svc_ecoc_agg_ovo_desthr,0.627906976744186,0.7674418604651163,0.7441860465116279,0.6976744186046512,0.6190476190476191,0.6912513842746402,0.05978999945914537
